Messart,Versuchsnummer,Dauer,Sampling-Frequenz,Trigger-Art,Auto-Zero vor Messung,Movement Time Links(s),Movement Time Rechts(s)
Test,10,4.0,1000,Visueller Reiz,Ja,0.980,0.961
Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0380,0.04,0.03,0.60,0.01,-0.16,-0.02,0.02,-0.17,0.00,0.02,0.03,0.00
0.0390,0.05,-0.02,0.57,0.01,-0.18,-0.03,0.02,-0.20,-0.00,0.02,0.01,-0.01
0.0400,0.08,-0.07,0.54,0.02,-0.19,-0.05,0.00,-0.21,0.02,0.03,-0.00,-0.03
0.0410,0.11,-0.11,0.50,0.04,-0.17,-0.08,-0.03,-0.18,0.05,0.03,-0.01,-0.05
0.0420,0.14,-0.15,0.46,0.06,-0.14,-0.10,-0.08,-0.11,0.09,0.03,-0.01,-0.07
0.0430,0.16,-0.17,0.41,0.07,-0.11,-0.12,-0.13,-0.03,0.13,0.01,0.01,-0.07
0.0440,0.17,-0.18,0.35,0.07,-0.07,-0.14,-0.17,0.07,0.15,-0.01,0.02,-0.07
0.0450,0.16,-0.16,0.28,0.06,-0.05,-0.14,-0.20,0.14,0.16,-0.03,0.04,-0.04
0.0460,0.13,-0.12,0.20,0.04,-0.04,-0.13,-0.21,0.19,0.15,-0.04,0.06,-0.01
0.0470,0.09,-0.06,0.13,0.02,-0.03,-0.11,-0.18,0.20,0.13,-0.05,0.07,0.04
0.0480,0.05,0.02,0.08,0.01,-0.03,-0.07,-0.12,0.17,0.11,-0.04,0.08,0.07
0.0490,-0.00,0.09,0.08,0.00,-0.02,-0.03,-0.04,0.11,0.09,-0.03,0.09,0.10
0.0500,-0.04,0.16,0.13,0.01,-0.01,0.01,0.05,0.02,0.08,0.00,0.09,0.11
0.0510,-0.06,0.20,0.24,0.04,-0.00,0.04,0.13,-0.06,0.08,0.03,0.08,0.10
0.0520,-0.04,0.22,0.38,0.07,0.01,0.07,0.19,-0.14,0.09,0.06,0.08,0.08
0.0530,0.00,0.20,0.54,0.11,0.02,0.08,0.23,-0.20,0.09,0.08,0.07,0.05
0.0540,0.07,0.16,0.69,0.14,0.02,0.07,0.22,-0.23,0.10,0.09,0.06,0.02
0.0550,0.16,0.10,0.80,0.15,0.02,0.05,0.18,-0.23,0.10,0.08,0.05,-0.01
0.0560,0.25,0.04,0.85,0.14,0.01,0.02,0.11,-0.22,0.09,0.06,0.05,-0.04
0.0570,0.33,-0.01,0.85,0.12,-0.01,-0.02,0.02,-0.19,0.08,0.04,0.04,-0.06
0.0580,0.37,-0.05,0.80,0.08,-0.03,-0.05,-0.08,-0.16,0.08,0.01,0.04,-0.08
0.0590,0.38,-0.08,0.70,0.03,-0.05,-0.08,-0.18,-0.13,0.08,-0.01,0.04,-0.08
0.0600,0.35,-0.08,0.58,-0.01,-0.07,-0.10,-0.26,-0.11,0.09,-0.02,0.04,-0.08
0.0610,0.29,-0.07,0.43,-0.04,-0.07,-0.11,-0.30,-0.09,0.10,-0.02,0.04,-0.07
0.0620,0.23,-0.05,0.27,-0.06,-0.07,-0.10,-0.31,-0.08,0.11,-0.02,0.03,-0.05
0.0630,0.17,-0.03,0.10,-0.06,-0.06,-0.08,-0.28,-0.07,0.13,-0.01,0.02,-0.03
0.0640,0.12,-0.02,-0.05,-0.04,-0.05,-0.05,-0.23,-0.07,0.14,-0.00,0.01,-0.02
0.0650,0.09,-0.02,-0.16,-0.01,-0.04,-0.02,-0.15,-0.07,0.15,0.00,0.01,-0.01
0.0660,0.08,-0.02,-0.21,0.02,-0.03,0.01,-0.07,-0.07,0.16,0.00,0.01,0.01
0.0670,0.09,-0.03,-0.18,0.04,-0.01,0.02,0.02,-0.08,0.17,-0.00,0.01,0.01
0.0680,0.11,-0.04,-0.08,0.06,0.00,0.03,0.11,-0.09,0.18,-0.01,0.02,0.01
0.0690,0.13,-0.04,0.06,0.07,0.01,0.03,0.18,-0.12,0.18,-0.02,0.04,0.01
0.0700,0.17,-0.05,0.21,0.07,0.02,0.02,0.24,-0.14,0.17,-0.03,0.05,0.01
0.0710,0.21,-0.05,0.32,0.07,0.02,0.00,0.27,-0.16,0.15,-0.04,0.07,-0.00
0.0720,0.24,-0.05,0.36,0.07,0.02,-0.02,0.28,-0.16,0.13,-0.04,0.08,-0.02
0.0730,0.28,-0.05,0.33,0.06,0.00,-0.03,0.25,-0.14,0.10,-0.04,0.08,-0.03
0.0740,0.30,-0.05,0.24,0.06,-0.02,-0.05,0.20,-0.10,0.09,-0.03,0.08,-0.05
0.0750,0.31,-0.06,0.11,0.05,-0.04,-0.06,0.12,-0.04,0.09,-0.02,0.07,-0.06
0.0760,0.30,-0.06,-0.01,0.03,-0.07,-0.06,0.03,0.01,0.09,-0.01,0.06,-0.07
0.0770,0.28,-0.05,-0.08,0.01,-0.10,-0.05,-0.05,0.06,0.10,0.01,0.04,-0.07
0.0780,0.26,-0.04,-0.10,0.00,-0.11,-0.05,-0.12,0.09,0.11,0.02,0.03,-0.06
0.0790,0.23,-0.02,-0.05,-0.01,-0.12,-0.03,-0.16,0.09,0.10,0.03,0.02,-0.04
0.0800,0.22,0.00,0.04,-0.00,-0.11,-0.02,-0.17,0.09,0.09,0.03,0.01,-0.03
0.0810,0.22,0.02,0.15,0.01,-0.10,-0.00,-0.14,0.06,0.08,0.03,0.00,-0.02
0.0820,0.24,0.05,0.25,0.03,-0.09,0.00,-0.10,0.03,0.07,0.02,-0.00,-0.00
0.0830,0.28,0.06,0.30,0.04,-0.08,0.01,-0.05,-0.01,0.08,0.01,-0.00,0.00
0.0840,0.31,0.07,0.28,0.04,-0.07,0.00,-0.00,-0.05,0.09,0.00,0.00,0.00
0.0850,0.34,0.08,0.21,0.03,-0.07,-0.01,0.02,-0.09,0.11,-0.00,0.01,0.00
0.0860,0.36,0.08,0.10,0.01,-0.07,-0.02,0.01,-0.13,0.13,-0.01,0.02,0.00
0.0870,0.36,0.08,-0.01,-0.00,-0.07,-0.04,-0.01,-0.16,0.15,-0.02,0.03,-0.00
0.0880,0.34,0.09,-0.10,-0.01,-0.07,-0.06,-0.05,-0.18,0.15,-0.02,0.04,-0.01
0.0890,0.31,0.10,-0.14,-0.01,-0.06,-0.07,-0.08,-0.18,0.14,-0.03,0.05,-0.01
0.0900,0.28,0.10,-0.13,-0.00,-0.04,-0.08,-0.10,-0.17,0.12,-0.04,0.06,-0.01
0.0910,0.26,0.11,-0.09,0.00,-0.01,-0.08,-0.10,-0.14,0.10,-0.04,0.07,-0.01
0.0920,0.25,0.11,-0.03,0.01,0.00,-0.07,-0.07,-0.10,0.07,-0.04,0.08,-0.00
0.0930,0.24,0.11,0.03,0.01,0.02,-0.05,-0.01,-0.06,0.06,-0.04,0.08,-0.00
0.0940,0.24,0.10,0.10,0.00,0.02,-0.03,0.06,-0.01,0.05,-0.03,0.07,0.01
0.0950,0.25,0.09,0.17,-0.01,0.02,-0.01,0.14,0.02,0.05,-0.02,0.07,0.01
0.0960,0.26,0.07,0.25,-0.01,0.01,0.00,0.20,0.03,0.06,-0.01,0.07,0.01
0.0970,0.27,0.06,0.36,-0.01,0.00,0.00,0.25,0.03,0.07,-0.00,0.06,0.01
0.0980,0.28,0.05,0.48,0.00,-0.01,-0.01,0.27,0.00,0.09,0.00,0.05,0.01
0.0990,0.28,0.04,0.61,0.01,-0.02,-0.03,0.26,-0.04,0.10,0.01,0.05,-0.00
0.1000,0.28,0.03,0.71,0.02,-0.04,-0.06,0.23,-0.09,0.11,0.01,0.05,-0.01
0.1010,0.27,0.02,0.77,0.03,-0.06,-0.09,0.18,-0.14,0.12,0.01,0.04,-0.02
0.1020,0.25,0.02,0.77,0.02,-0.08,-0.11,0.13,-0.17,0.12,0.01,0.04,-0.03
0.1030,0.23,0.02,0.72,0.01,-0.09,-0.11,0.08,-0.19,0.13,0.01,0.04,-0.03
0.1040,0.21,0.03,0.62,-0.01,-0.09,-0.11,0.03,-0.19,0.15,0.01,0.04,-0.02
0.1050,0.19,0.04,0.47,-0.03,-0.08,-0.09,-0.02,-0.18,0.16,0.01,0.03,-0.01
0.1060,0.17,0.05,0.30,-0.04,-0.07,-0.08,-0.05,-0.17,0.19,0.01,0.02,0.01
0.1070,0.17,0.05,0.13,-0.06,-0.06,-0.06,-0.07,-0.15,0.21,-0.00,0.02,0.02
0.1080,0.16,0.04,-0.04,-0.07,-0.06,-0.05,-0.08,-0.14,0.23,-0.01,0.01,0.03
0.1090,0.16,0.01,-0.18,-0.08,-0.07,-0.04,-0.07,-0.13,0.26,-0.02,0.01,0.03
0.1100,0.16,-0.03,-0.27,-0.08,-0.07,-0.04,-0.05,-0.14,0.29,-0.03,0.00,0.03
0.1110,0.16,-0.08,-0.29,-0.07,-0.08,-0.04,-0.03,-0.15,0.31,-0.02,0.00,0.02
0.1120,0.17,-0.12,-0.25,-0.06,-0.08,-0.04,-0.00,-0.16,0.33,-0.01,0.00,0.02
0.1130,0.19,-0.15,-0.15,-0.04,-0.08,-0.04,0.02,-0.17,0.34,0.01,0.00,0.02
0.1140,0.22,-0.16,-0.03,-0.01,-0.08,-0.04,0.05,-0.18,0.34,0.02,0.01,0.02
0.1150,0.26,-0.16,0.09,0.02,-0.08,-0.04,0.06,-0.19,0.32,0.04,0.01,0.02
0.1160,0.31,-0.14,0.18,0.04,-0.08,-0.04,0.07,-0.19,0.29,0.05,0.02,0.02
0.1170,0.34,-0.13,0.24,0.05,-0.09,-0.05,0.06,-0.18,0.25,0.04,0.04,0.02
0.1180,0.36,-0.12,0.25,0.05,-0.10,-0.05,0.05,-0.16,0.21,0.03,0.05,0.02
0.1190,0.36,-0.11,0.24,0.04,-0.11,-0.05,0.02,-0.13,0.17,0.01,0.08,0.01
0.1200,0.33,-0.12,0.23,0.03,-0.11,-0.05,-0.01,-0.09,0.14,-0.01,0.09,0.01
0.1210,0.27,-0.12,0.24,0.02,-0.10,-0.05,-0.03,-0.05,0.13,-0.02,0.11,0.00
0.1220,0.21,-0.11,0.30,0.01,-0.06,-0.03,-0.04,-0.00,0.13,-0.04,0.11,0.00
0.1230,0.14,-0.08,0.39,0.00,-0.02,-0.01,-0.05,0.03,0.16,-0.04,0.11,-0.00
0.1240,0.09,-0.04,0.51,0.01,0.03,0.01,-0.06,0.06,0.19,-0.04,0.10,0.00
0.1250,0.05,0.01,0.61,0.02,0.08,0.03,-0.05,0.06,0.23,-0.04,0.08,0.01
0.1260,0.04,0.06,0.68,0.03,0.10,0.05,-0.04,0.05,0.26,-0.03,0.06,0.02
0.1270,0.04,0.10,0.68,0.04,0.10,0.05,-0.01,0.03,0.28,-0.01,0.05,0.02
0.1280,0.06,0.12,0.61,0.04,0.08,0.04,0.02,0.00,0.27,0.01,0.04,0.03
0.1290,0.09,0.10,0.48,0.03,0.03,0.01,0.05,-0.03,0.25,0.03,0.04,0.02
0.1300,0.14,0.05,0.32,0.02,-0.04,-0.02,0.07,-0.06,0.22,0.05,0.04,0.01
0.1310,0.19,-0.00,0.18,0.00,-0.09,-0.06,0.07,-0.09,0.18,0.07,0.04,-0.01
0.1320,0.25,-0.06,0.08,-0.00,-0.12,-0.09,0.05,-0.12,0.15,0.09,0.04,-0.04
0.1330,0.32,-0.09,0.07,0.01,-0.12,-0.11,0.01,-0.14,0.12,0.11,0.03,-0.07
0.1340,0.39,-0.10,0.14,0.03,-0.08,-0.11,-0.06,-0.16,0.11,0.11,0.02,-0.10
0.1350,0.45,-0.07,0.27,0.07,-0.02,-0.11,-0.12,-0.18,0.10,0.10,0.01,-0.12
0.1360,0.49,-0.02,0.44,0.11,0.05,-0.09,-0.18,-0.18,0.09,0.09,-0.00,-0.13
0.1370,0.50,0.04,0.60,0.14,0.11,-0.08,-0.20,-0.18,0.08,0.08,-0.00,-0.13
0.1380,0.49,0.09,0.71,0.15,0.14,-0.09,-0.19,-0.17,0.05,0.06,0.00,-0.12
0.1390,0.47,0.12,0.75,0.15,0.13,-0.10,-0.14,-0.16,0.02,0.04,0.01,-0.09
0.1400,0.43,0.11,0.72,0.12,0.09,-0.13,-0.08,-0.15,-0.01,0.03,0.03,-0.07
0.1410,0.39,0.07,0.65,0.09,0.03,-0.15,-0.01,-0.15,-0.05,0.02,0.04,-0.04
0.1420,0.36,0.01,0.56,0.06,-0.03,-0.17,0.05,-0.14,-0.08,0.01,0.05,-0.01
0.1430,0.34,-0.06,0.49,0.03,-0.08,-0.18,0.08,-0.13,-0.09,-0.00,0.05,0.01
0.1440,0.34,-0.12,0.43,0.01,-0.11,-0.18,0.08,-0.12,-0.09,-0.01,0.04,0.02
0.1450,0.34,-0.16,0.41,0.01,-0.12,-0.17,0.05,-0.11,-0.07,-0.01,0.03,0.02
0.1460,0.34,-0.18,0.40,0.00,-0.11,-0.15,-0.00,-0.08,-0.02,-0.00,0.02,0.03
0.1470,0.35,-0.16,0.41,0.00,-0.08,-0.12,-0.07,-0.05,0.04,0.00,0.01,0.03
0.1480,0.36,-0.12,0.42,0.00,-0.05,-0.11,-0.12,-0.03,0.11,0.01,0.01,0.03
0.1490,0.36,-0.07,0.42,0.00,-0.03,-0.10,-0.16,-0.01,0.17,0.03,0.02,0.03
0.1500,0.36,-0.03,0.39,-0.00,-0.03,-0.10,-0.17,-0.02,0.20,0.04,0.04,0.03
0.1510,0.35,-0.00,0.33,-0.01,-0.05,-0.11,-0.15,-0.04,0.20,0.05,0.07,0.03
0.1520,0.33,-0.00,0.24,-0.03,-0.09,-0.13,-0.12,-0.09,0.18,0.05,0.08,0.02
0.1530,0.30,-0.03,0.14,-0.05,-0.14,-0.15,-0.07,-0.15,0.13,0.05,0.10,0.01
0.1540,0.26,-0.06,0.06,-0.07,-0.18,-0.16,-0.02,-0.21,0.08,0.05,0.10,-0.01
0.1550,0.22,-0.10,0.02,-0.08,-0.20,-0.17,0.01,-0.26,0.04,0.04,0.08,-0.02
0.1560,0.19,-0.11,0.04,-0.08,-0.18,-0.17,0.02,-0.29,0.01,0.03,0.06,-0.04
0.1570,0.19,-0.11,0.12,-0.06,-0.14,-0.16,0.01,-0.30,-0.00,0.02,0.04,-0.05
0.1580,0.23,-0.08,0.24,-0.04,-0.08,-0.16,-0.03,-0.30,0.01,0.02,0.01,-0.05
0.1590,0.31,-0.04,0.37,-0.01,-0.03,-0.16,-0.09,-0.28,0.04,0.03,-0.00,-0.05
0.1600,0.41,0.01,0.49,0.00,0.01,-0.16,-0.16,-0.25,0.08,0.03,-0.01,-0.04
0.1610,0.51,0.05,0.56,0.00,0.03,-0.17,-0.21,-0.22,0.12,0.04,-0.01,-0.02
0.1620,0.59,0.07,0.58,-0.01,0.02,-0.18,-0.24,-0.19,0.15,0.04,-0.00,-0.00
0.1630,0.64,0.08,0.55,-0.04,0.00,-0.19,-0.22,-0.18,0.16,0.04,0.01,0.01
0.1640,0.63,0.07,0.49,-0.07,-0.03,-0.19,-0.17,-0.17,0.15,0.04,0.02,0.03
0.1650,0.57,0.04,0.42,-0.09,-0.04,-0.18,-0.08,-0.18,0.14,0.03,0.03,0.04
0.1660,0.48,0.02,0.36,-0.09,-0.04,-0.16,0.03,-0.19,0.13,0.01,0.04,0.03
0.1670,0.36,-0.01,0.32,-0.07,-0.02,-0.12,0.14,-0.21,0.12,0.00,0.03,0.02
0.1680,0.24,-0.03,0.31,-0.05,0.02,-0.09,0.24,-0.23,0.12,-0.01,0.03,0.00
0.1690,0.14,-0.04,0.32,-0.02,0.05,-0.05,0.31,-0.25,0.13,-0.02,0.02,-0.02
0.1700,0.08,-0.04,0.33,0.00,0.06,-0.03,0.33,-0.26,0.14,-0.03,0.02,-0.04
0.1710,0.08,-0.04,0.32,0.01,0.05,-0.01,0.30,-0.26,0.14,-0.03,0.03,-0.06
0.1720,0.11,-0.04,0.30,0.00,0.01,-0.01,0.25,-0.23,0.12,-0.04,0.04,-0.06
0.1730,0.17,-0.02,0.28,-0.01,-0.05,-0.03,0.17,-0.19,0.09,-0.05,0.06,-0.05
0.1740,0.23,0.01,0.26,-0.02,-0.09,-0.04,0.11,-0.14,0.05,-0.05,0.08,-0.04
0.1750,0.27,0.05,0.27,-0.02,-0.12,-0.05,0.06,-0.08,0.02,-0.05,0.10,-0.02
0.1760,0.28,0.10,0.32,-0.01,-0.11,-0.05,0.05,-0.03,0.01,-0.05,0.11,0.01
0.1770,0.27,0.15,0.41,0.02,-0.07,-0.04,0.06,0.01,0.03,-0.05,0.12,0.02
0.1780,0.23,0.19,0.53,0.06,-0.01,-0.02,0.09,0.03,0.07,-0.05,0.11,0.04
0.1790,0.18,0.22,0.64,0.10,0.06,0.01,0.13,0.03,0.13,-0.04,0.09,0.04
0.1800,0.14,0.24,0.73,0.13,0.10,0.05,0.16,0.02,0.20,-0.03,0.07,0.04
0.1810,0.13,0.23,0.75,0.14,0.13,0.07,0.17,0.00,0.25,-0.02,0.04,0.03
0.1820,0.14,0.20,0.71,0.13,0.12,0.08,0.17,-0.01,0.28,-0.00,0.02,0.03
0.1830,0.17,0.16,0.61,0.10,0.08,0.07,0.15,-0.02,0.30,0.02,0.01,0.03
0.1840,0.22,0.12,0.46,0.06,0.02,0.04,0.12,-0.02,0.29,0.03,-0.00,0.04
0.1850,0.26,0.08,0.29,0.01,-0.05,-0.00,0.09,-0.01,0.28,0.05,-0.00,0.06
0.1860,0.29,0.04,0.13,-0.05,-0.10,-0.06,0.06,-0.02,0.26,0.06,0.00,0.07
0.1870,0.29,0.01,0.00,-0.10,-0.15,-0.11,0.03,-0.03,0.24,0.07,0.01,0.09
0.1880,0.25,-0.02,-0.08,-0.13,-0.17,-0.14,0.01,-0.06,0.22,0.07,0.02,0.10
0.1890,0.19,-0.03,-0.09,-0.15,-0.16,-0.16,-0.01,-0.10,0.20,0.06,0.02,0.10
0.1900,0.12,-0.04,-0.04,-0.14,-0.13,-0.15,-0.02,-0.13,0.19,0.04,0.02,0.09
0.1910,0.05,-0.04,0.06,-0.11,-0.08,-0.11,-0.02,-0.15,0.18,0.03,0.02,0.07
0.1920,-0.01,-0.02,0.19,-0.07,-0.02,-0.06,-0.01,-0.15,0.19,0.01,0.02,0.04
0.1930,-0.03,0.00,0.35,-0.02,0.03,-0.01,0.02,-0.14,0.20,0.00,0.03,0.02
0.1940,-0.03,0.03,0.50,0.03,0.05,0.02,0.06,-0.11,0.23,-0.01,0.04,-0.00
0.1950,0.01,0.06,0.63,0.06,0.06,0.03,0.09,-0.08,0.25,-0.01,0.05,-0.02
0.1960,0.07,0.09,0.71,0.08,0.03,0.02,0.12,-0.05,0.27,-0.00,0.06,-0.02
0.1970,0.13,0.11,0.73,0.06,-0.01,-0.03,0.13,-0.03,0.26,0.01,0.07,-0.02
0.1980,0.20,0.12,0.68,0.03,-0.08,-0.10,0.13,-0.02,0.23,0.02,0.08,-0.02
0.1990,0.25,0.12,0.55,-0.03,-0.16,-0.18,0.12,-0.03,0.17,0.03,0.07,-0.00
0.2000,0.29,0.10,0.36,-0.10,-0.23,-0.25,0.11,-0.05,0.09,0.04,0.06,0.01
0.2010,0.29,0.07,0.14,-0.17,-0.29,-0.31,0.11,-0.08,0.02,0.04,0.05,0.03
0.2020,0.28,0.03,-0.05,-0.22,-0.32,-0.33,0.10,-0.11,-0.05,0.04,0.03,0.05
0.2030,0.26,-0.02,-0.17,-0.25,-0.32,-0.33,0.11,-0.14,-0.08,0.04,0.02,0.07
0.2040,0.23,-0.07,-0.17,-0.25,-0.29,-0.29,0.12,-0.17,-0.09,0.03,0.01,0.08
0.2050,0.22,-0.12,-0.05,-0.22,-0.23,-0.23,0.13,-0.19,-0.06,0.02,0.01,0.08
0.2060,0.22,-0.16,0.16,-0.16,-0.16,-0.17,0.15,-0.20,-0.02,0.01,0.02,0.07
0.2070,0.25,-0.19,0.43,-0.10,-0.09,-0.11,0.16,-0.19,0.03,-0.01,0.03,0.05
0.2080,0.30,-0.21,0.69,-0.03,-0.03,-0.07,0.17,-0.17,0.09,-0.03,0.04,0.02
0.2090,0.35,-0.21,0.89,0.01,0.01,-0.04,0.18,-0.13,0.14,-0.06,0.05,-0.01
0.2100,0.40,-0.21,1.00,0.04,0.03,-0.04,0.17,-0.09,0.19,-0.08,0.05,-0.03
0.2110,0.44,-0.19,1.00,0.04,0.05,-0.05,0.17,-0.04,0.22,-0.11,0.04,-0.04
0.2120,0.44,-0.17,0.92,0.02,0.06,-0.06,0.17,0.01,0.23,-0.13,0.03,-0.04
0.2130,0.42,-0.15,0.78,-0.01,0.06,-0.08,0.18,0.04,0.24,-0.14,0.02,-0.03
0.2140,0.37,-0.13,0.62,-0.03,0.06,-0.10,0.20,0.06,0.23,-0.14,0.02,0.00
0.2150,0.31,-0.12,0.45,-0.06,0.04,-0.12,0.22,0.07,0.21,-0.12,0.02,0.04
0.2160,0.25,-0.10,0.31,-0.07,0.01,-0.14,0.25,0.05,0.18,-0.10,0.03,0.07
0.2170,0.21,-0.10,0.22,-0.08,-0.03,-0.15,0.27,0.03,0.16,-0.07,0.04,0.09
0.2180,0.18,-0.09,0.17,-0.07,-0.08,-0.16,0.29,-0.00,0.14,-0.04,0.06,0.10
0.2190,0.18,-0.07,0.17,-0.06,-0.12,-0.15,0.28,-0.03,0.12,-0.01,0.07,0.09
0.2200,0.18,-0.06,0.21,-0.05,-0.14,-0.13,0.27,-0.06,0.12,0.02,0.07,0.06
0.2210,0.19,-0.04,0.27,-0.03,-0.13,-0.10,0.24,-0.08,0.12,0.03,0.07,0.02
0.2220,0.20,-0.03,0.34,-0.01,-0.11,-0.06,0.20,-0.09,0.13,0.03,0.05,-0.03
0.2230,0.19,-0.01,0.40,-0.00,-0.07,-0.03,0.16,-0.11,0.14,0.03,0.04,-0.07
0.2240,0.19,-0.00,0.46,0.01,-0.02,-0.00,0.14,-0.13,0.14,0.02,0.02,-0.11
0.2250,0.19,0.01,0.50,0.01,0.03,0.01,0.12,-0.15,0.13,0.01,0.02,-0.12
0.2260,0.21,0.03,0.54,0.01,0.06,0.01,0.13,-0.18,0.10,0.00,0.02,-0.12
0.2270,0.24,0.05,0.57,0.01,0.09,0.01,0.15,-0.19,0.07,0.00,0.03,-0.11
0.2280,0.29,0.08,0.61,0.02,0.11,0.01,0.19,-0.20,0.03,0.01,0.05,-0.09
0.2290,0.35,0.12,0.66,0.04,0.12,0.01,0.24,-0.19,-0.00,0.03,0.07,-0.07
0.2300,0.40,0.15,0.71,0.06,0.12,0.02,0.28,-0.17,-0.03,0.04,0.08,-0.06
0.2310,0.44,0.16,0.75,0.08,0.13,0.03,0.31,-0.14,-0.04,0.06,0.10,-0.05
0.2320,0.45,0.15,0.78,0.10,0.12,0.04,0.33,-0.10,-0.04,0.07,0.10,-0.05
0.2330,0.43,0.14,0.80,0.10,0.11,0.05,0.34,-0.08,-0.02,0.07,0.10,-0.05
0.2340,0.38,0.11,0.84,0.11,0.11,0.05,0.33,-0.07,0.01,0.06,0.09,-0.06
0.2350,0.31,0.09,0.90,0.12,0.11,0.05,0.31,-0.08,0.03,0.04,0.08,-0.06
