Messart,Versuchsnummer,Dauer,Sampling-Frequenz,Trigger-Art,Auto-Zero vor Messung,Movement Time Links(s),Movement Time Rechts(s)
Test,10,4.0,1000,Visueller Reiz,Ja,0.613,0.595
Time,L_Fx,L_Fy,L_Fz,L_Mx,L_My,L_Mz,R_Fx,R_Fy,R_Fz,R_Mx,R_My,R_Mz
0.0240,0.24,-0.04,0.39,0.03,-0.02,-0.01,0.24,0.06,0.01,-0.02,-0.01,-0.03
0.0250,0.25,-0.06,0.48,0.08,-0.04,-0.03,0.22,0.05,0.01,-0.01,-0.02,-0.03
0.0260,0.24,-0.08,0.53,0.12,-0.07,-0.05,0.17,0.03,0.03,0.00,-0.04,-0.04
0.0270,0.23,-0.10,0.54,0.14,-0.08,-0.08,0.10,0.02,0.06,0.01,-0.06,-0.05
0.0280,0.21,-0.10,0.52,0.14,-0.10,-0.10,0.02,0.00,0.12,0.01,-0.08,-0.05
0.0290,0.17,-0.08,0.46,0.12,-0.10,-0.10,-0.05,-0.01,0.19,0.01,-0.09,-0.06
0.0300,0.12,-0.06,0.40,0.09,-0.09,-0.09,-0.09,-0.04,0.27,-0.00,-0.10,-0.06
0.0310,0.07,-0.02,0.36,0.06,-0.06,-0.07,-0.10,-0.06,0.34,-0.01,-0.10,-0.05
0.0320,0.02,0.02,0.34,0.04,-0.03,-0.02,-0.08,-0.08,0.37,-0.02,-0.09,-0.04
0.0330,-0.03,0.06,0.35,0.02,0.02,0.03,-0.04,-0.11,0.36,-0.03,-0.08,-0.03
0.0340,-0.09,0.08,0.39,0.02,0.06,0.07,0.01,-0.12,0.31,-0.03,-0.06,-0.03
0.0350,-0.13,0.09,0.42,0.03,0.10,0.09,0.04,-0.12,0.22,-0.03,-0.04,-0.02
0.0360,-0.17,0.08,0.44,0.03,0.12,0.09,0.07,-0.10,0.12,-0.02,-0.02,-0.01
0.0370,-0.20,0.06,0.41,0.03,0.12,0.06,0.09,-0.08,0.01,-0.01,-0.00,-0.01
0.0380,-0.20,0.03,0.33,0.03,0.10,0.02,0.10,-0.04,-0.07,0.00,0.01,-0.01
0.0390,-0.19,-0.00,0.20,0.02,0.07,-0.02,0.10,-0.01,-0.10,0.02,0.01,-0.01
0.0400,-0.16,-0.03,0.06,0.00,0.05,-0.05,0.09,0.02,-0.10,0.05,0.01,-0.00
0.0410,-0.11,-0.05,-0.09,-0.01,0.02,-0.07,0.09,0.03,-0.06,0.07,-0.00,-0.00
0.0420,-0.06,-0.07,-0.21,-0.03,0.00,-0.07,0.07,0.03,-0.01,0.08,-0.02,-0.00
0.0430,-0.01,-0.08,-0.29,-0.04,-0.01,-0.05,0.04,0.00,0.04,0.09,-0.04,0.00
0.0440,0.02,-0.09,-0.30,-0.04,-0.00,-0.02,0.01,-0.02,0.08,0.09,-0.06,0.00
0.0450,0.04,-0.09,-0.24,-0.04,0.01,0.01,-0.02,-0.05,0.09,0.08,-0.08,0.00
0.0460,0.04,-0.10,-0.12,-0.03,0.03,0.05,-0.05,-0.06,0.07,0.07,-0.10,0.01
0.0470,0.02,-0.10,0.06,-0.01,0.05,0.07,-0.05,-0.05,0.02,0.05,-0.12,0.01
0.0480,-0.01,-0.11,0.28,0.01,0.07,0.08,-0.04,-0.03,-0.04,0.03,-0.13,0.01
0.0490,-0.05,-0.10,0.51,0.03,0.10,0.07,-0.01,0.00,-0.11,0.01,-0.12,0.00
0.0500,-0.08,-0.09,0.72,0.05,0.13,0.06,0.03,0.04,-0.18,0.01,-0.11,0.00
0.0510,-0.10,-0.07,0.89,0.05,0.16,0.05,0.07,0.08,-0.23,0.01,-0.08,-0.00
0.0520,-0.10,-0.06,0.98,0.04,0.18,0.04,0.09,0.11,-0.25,0.01,-0.05,-0.01
0.0530,-0.08,-0.05,1.00,0.02,0.20,0.04,0.09,0.12,-0.24,0.02,-0.02,-0.01
0.0540,-0.05,-0.04,0.95,-0.01,0.19,0.05,0.08,0.13,-0.20,0.03,-0.00,-0.00
0.0550,-0.01,-0.04,0.84,-0.04,0.17,0.06,0.05,0.12,-0.16,0.02,0.00,0.00
0.0560,0.04,-0.04,0.70,-0.07,0.14,0.07,0.03,0.11,-0.11,0.02,-0.01,0.01
0.0570,0.08,-0.04,0.57,-0.08,0.11,0.08,0.01,0.09,-0.08,0.00,-0.03,0.01
0.0580,0.10,-0.03,0.46,-0.08,0.08,0.08,0.00,0.07,-0.08,-0.01,-0.06,0.02
0.0590,0.11,-0.01,0.39,-0.04,0.08,0.08,-0.00,0.05,-0.11,-0.03,-0.08,0.02
0.0600,0.10,0.03,0.37,0.01,0.11,0.08,0.00,0.04,-0.16,-0.03,-0.10,0.02
0.0610,0.08,0.06,0.40,0.07,0.15,0.08,-0.00,0.02,-0.22,-0.04,-0.11,0.01
0.0620,0.06,0.10,0.45,0.14,0.20,0.08,-0.02,0.01,-0.26,-0.04,-0.10,-0.00
0.0630,0.05,0.12,0.51,0.21,0.24,0.07,-0.04,0.01,-0.28,-0.04,-0.08,-0.01
0.0640,0.07,0.12,0.57,0.27,0.26,0.05,-0.06,0.01,-0.27,-0.04,-0.06,-0.02
0.0650,0.11,0.10,0.60,0.30,0.26,0.03,-0.09,0.03,-0.24,-0.04,-0.03,-0.01
0.0660,0.17,0.06,0.62,0.32,0.24,-0.00,-0.11,0.05,-0.19,-0.05,-0.01,-0.01
0.0670,0.24,0.00,0.62,0.32,0.20,-0.03,-0.12,0.07,-0.15,-0.06,-0.00,0.01
0.0680,0.30,-0.06,0.60,0.29,0.16,-0.06,-0.11,0.10,-0.11,-0.07,-0.00,0.03
0.0690,0.33,-0.13,0.59,0.25,0.13,-0.07,-0.09,0.12,-0.09,-0.07,-0.01,0.04
0.0700,0.32,-0.18,0.58,0.20,0.11,-0.06,-0.06,0.13,-0.07,-0.08,-0.02,0.05
0.0710,0.27,-0.22,0.56,0.15,0.11,-0.04,-0.02,0.13,-0.05,-0.07,-0.04,0.05
0.0720,0.18,-0.22,0.55,0.11,0.13,0.00,0.02,0.12,-0.01,-0.06,-0.05,0.05
0.0730,0.07,-0.18,0.52,0.08,0.15,0.04,0.04,0.10,0.04,-0.05,-0.06,0.03
0.0740,-0.03,-0.12,0.47,0.08,0.17,0.08,0.05,0.09,0.11,-0.03,-0.06,0.02
0.0750,-0.10,-0.04,0.40,0.09,0.19,0.11,0.04,0.07,0.19,-0.02,-0.06,0.00
0.0760,-0.13,0.04,0.34,0.11,0.20,0.13,0.02,0.06,0.26,-0.01,-0.06,-0.00
0.0770,-0.12,0.10,0.31,0.15,0.21,0.12,-0.02,0.06,0.32,-0.01,-0.06,-0.00
0.0780,-0.07,0.14,0.32,0.18,0.22,0.10,-0.05,0.08,0.36,-0.02,-0.06,0.01
0.0790,-0.02,0.15,0.40,0.21,0.22,0.06,-0.08,0.10,0.37,-0.03,-0.05,0.01
0.0800,0.04,0.13,0.53,0.23,0.22,0.02,-0.10,0.13,0.35,-0.05,-0.04,0.02
0.0810,0.08,0.10,0.69,0.24,0.22,-0.03,-0.09,0.15,0.29,-0.05,-0.03,0.02
0.0820,0.09,0.06,0.83,0.23,0.21,-0.07,-0.07,0.18,0.21,-0.04,-0.03,0.01
0.0830,0.08,0.02,0.92,0.22,0.20,-0.09,-0.04,0.18,0.10,-0.03,-0.02,-0.00
0.0840,0.05,-0.00,0.94,0.20,0.19,-0.09,0.00,0.18,-0.02,-0.01,-0.02,-0.01
0.0850,0.00,-0.01,0.89,0.18,0.18,-0.07,0.04,0.16,-0.13,0.02,-0.02,-0.03
0.0860,-0.06,0.01,0.79,0.16,0.17,-0.03,0.08,0.13,-0.24,0.05,-0.03,-0.03
0.0870,-0.13,0.03,0.69,0.15,0.16,0.02,0.11,0.09,-0.33,0.07,-0.04,-0.04
0.0880,-0.19,0.07,0.59,0.15,0.15,0.05,0.13,0.07,-0.40,0.08,-0.06,-0.04
0.0890,-0.26,0.10,0.53,0.15,0.14,0.07,0.14,0.05,-0.44,0.07,-0.07,-0.04
0.0900,-0.31,0.13,0.51,0.16,0.13,0.08,0.13,0.05,-0.46,0.06,-0.08,-0.04
0.0910,-0.35,0.15,0.50,0.16,0.12,0.07,0.10,0.05,-0.46,0.05,-0.09,-0.03
0.0920,-0.36,0.15,0.50,0.17,0.12,0.06,0.07,0.06,-0.46,0.03,-0.10,-0.03
0.0930,-0.36,0.14,0.49,0.18,0.13,0.07,0.02,0.07,-0.45,0.01,-0.10,-0.03
0.0940,-0.34,0.12,0.49,0.18,0.17,0.09,-0.02,0.07,-0.44,0.00,-0.09,-0.03
0.0950,-0.31,0.09,0.49,0.18,0.21,0.12,-0.04,0.06,-0.43,-0.00,-0.08,-0.03
0.0960,-0.28,0.05,0.50,0.18,0.26,0.17,-0.05,0.06,-0.41,0.00,-0.07,-0.03
0.0970,-0.25,0.02,0.52,0.18,0.31,0.22,-0.05,0.05,-0.39,0.01,-0.06,-0.03
0.0980,-0.21,-0.00,0.54,0.16,0.33,0.24,-0.05,0.04,-0.36,0.02,-0.05,-0.02
0.0990,-0.19,-0.02,0.55,0.14,0.32,0.24,-0.04,0.04,-0.33,0.03,-0.04,-0.02
0.1000,-0.17,-0.04,0.54,0.09,0.28,0.21,-0.03,0.03,-0.29,0.03,-0.04,-0.02
0.1010,-0.16,-0.06,0.48,0.03,0.20,0.15,-0.03,0.02,-0.24,0.03,-0.03,-0.02
0.1020,-0.16,-0.08,0.39,-0.04,0.10,0.06,-0.02,0.01,-0.18,0.03,-0.02,-0.02
0.1030,-0.18,-0.10,0.27,-0.10,-0.01,-0.03,-0.00,0.00,-0.11,0.03,-0.02,-0.02
0.1040,-0.20,-0.11,0.14,-0.15,-0.11,-0.11,0.03,0.01,-0.03,0.02,-0.01,-0.02
0.1050,-0.23,-0.11,0.03,-0.17,-0.18,-0.17,0.06,0.02,0.06,0.01,-0.00,-0.03
0.1060,-0.23,-0.10,-0.06,-0.17,-0.21,-0.19,0.10,0.04,0.13,0.01,0.00,-0.03
0.1070,-0.22,-0.08,-0.11,-0.15,-0.20,-0.19,0.12,0.06,0.19,0.01,0.00,-0.02
0.1080,-0.18,-0.06,-0.11,-0.11,-0.17,-0.16,0.14,0.07,0.22,0.01,-0.01,-0.02
0.1090,-0.11,-0.05,-0.07,-0.07,-0.11,-0.10,0.13,0.07,0.21,0.01,-0.02,-0.01
0.1100,-0.03,-0.05,0.01,-0.03,-0.04,-0.04,0.11,0.05,0.16,0.02,-0.03,-0.00
0.1110,0.05,-0.06,0.10,0.00,0.03,0.01,0.08,0.01,0.09,0.03,-0.03,0.01
0.1120,0.12,-0.09,0.18,0.02,0.08,0.05,0.05,-0.04,0.01,0.03,-0.04,0.02
0.1130,0.16,-0.11,0.23,0.04,0.12,0.07,0.04,-0.08,-0.06,0.04,-0.03,0.03
0.1140,0.17,-0.14,0.24,0.04,0.15,0.07,0.05,-0.12,-0.12,0.04,-0.02,0.03
0.1150,0.13,-0.14,0.21,0.03,0.16,0.05,0.07,-0.14,-0.15,0.03,-0.01,0.03
0.1160,0.07,-0.13,0.17,0.02,0.16,0.02,0.12,-0.15,-0.15,0.03,-0.01,0.02
0.1170,-0.02,-0.11,0.13,0.02,0.16,-0.00,0.16,-0.13,-0.13,0.02,-0.01,0.00
0.1180,-0.11,-0.07,0.13,0.04,0.16,-0.02,0.19,-0.11,-0.09,0.01,-0.02,-0.01
0.1190,-0.19,-0.02,0.21,0.07,0.16,-0.02,0.19,-0.07,-0.03,-0.00,-0.03,-0.03
0.1200,-0.24,0.02,0.35,0.10,0.17,0.01,0.17,-0.04,0.04,-0.01,-0.05,-0.03
0.1210,-0.25,0.07,0.54,0.14,0.19,0.05,0.12,-0.01,0.11,-0.01,-0.07,-0.03
0.1220,-0.23,0.10,0.75,0.17,0.20,0.11,0.06,0.00,0.16,-0.01,-0.08,-0.01
0.1230,-0.17,0.13,0.92,0.19,0.22,0.16,0.01,0.00,0.20,-0.01,-0.09,0.01
0.1240,-0.10,0.14,0.99,0.18,0.22,0.21,-0.03,-0.01,0.22,-0.00,-0.10,0.04
0.1250,-0.03,0.14,0.93,0.16,0.20,0.23,-0.03,-0.03,0.21,0.00,-0.10,0.06
0.1260,0.03,0.12,0.75,0.11,0.17,0.23,0.00,-0.04,0.18,-0.00,-0.10,0.08
0.1270,0.07,0.09,0.46,0.04,0.11,0.19,0.06,-0.06,0.11,-0.01,-0.10,0.09
0.1280,0.09,0.05,0.13,-0.03,0.04,0.13,0.12,-0.06,0.01,-0.01,-0.10,0.09
0.1290,0.08,0.00,-0.17,-0.10,-0.03,0.07,0.18,-0.05,-0.11,-0.02,-0.11,0.08
0.1300,0.06,-0.04,-0.35,-0.15,-0.08,0.01,0.22,-0.03,-0.23,-0.02,-0.12,0.07
0.1310,0.02,-0.06,-0.39,-0.17,-0.09,-0.03,0.24,-0.01,-0.33,-0.02,-0.13,0.05
0.1320,-0.03,-0.06,-0.27,-0.16,-0.07,-0.04,0.23,0.02,-0.39,-0.01,-0.14,0.03
0.1330,-0.07,-0.04,-0.03,-0.12,-0.01,-0.02,0.19,0.05,-0.41,0.00,-0.14,0.01
0.1340,-0.11,-0.00,0.26,-0.05,0.08,0.01,0.15,0.08,-0.38,0.02,-0.13,-0.01
0.1350,-0.15,0.04,0.53,0.02,0.17,0.05,0.10,0.10,-0.31,0.04,-0.12,-0.02
0.1360,-0.18,0.07,0.73,0.09,0.24,0.09,0.05,0.11,-0.21,0.05,-0.10,-0.03
0.1370,-0.19,0.09,0.83,0.15,0.29,0.12,0.02,0.11,-0.11,0.06,-0.08,-0.04
0.1380,-0.18,0.10,0.83,0.18,0.31,0.14,-0.00,0.10,-0.02,0.07,-0.07,-0.05
0.1390,-0.15,0.08,0.75,0.19,0.29,0.14,-0.01,0.08,0.03,0.06,-0.06,-0.06
0.1400,-0.11,0.07,0.64,0.18,0.25,0.14,0.00,0.05,0.05,0.04,-0.06,-0.06
0.1410,-0.06,0.05,0.53,0.15,0.19,0.13,0.02,0.02,0.03,0.03,-0.06,-0.06
0.1420,-0.02,0.03,0.46,0.12,0.13,0.11,0.06,-0.00,-0.02,0.01,-0.08,-0.06
0.1430,0.00,0.01,0.44,0.09,0.08,0.10,0.10,-0.03,-0.10,-0.01,-0.09,-0.04
0.1440,0.01,-0.01,0.47,0.07,0.05,0.09,0.14,-0.04,-0.17,-0.02,-0.09,-0.03
0.1450,-0.00,-0.03,0.53,0.06,0.04,0.08,0.17,-0.04,-0.21,-0.02,-0.09,-0.00
0.1460,-0.03,-0.05,0.60,0.05,0.05,0.09,0.18,-0.04,-0.23,-0.02,-0.08,0.02
0.1470,-0.05,-0.07,0.63,0.05,0.07,0.10,0.18,-0.03,-0.21,-0.01,-0.07,0.04
0.1480,-0.06,-0.08,0.62,0.05,0.11,0.12,0.14,-0.02,-0.16,-0.01,-0.06,0.06
0.1490,-0.05,-0.08,0.57,0.04,0.14,0.13,0.09,-0.01,-0.10,-0.01,-0.06,0.07
0.1500,-0.03,-0.08,0.47,0.02,0.16,0.14,0.03,-0.00,-0.03,-0.02,-0.05,0.08
0.1510,0.00,-0.07,0.37,0.02,0.18,0.14,-0.02,0.00,0.02,-0.03,-0.06,0.08
0.1520,0.03,-0.04,0.28,0.02,0.19,0.12,-0.06,0.00,0.07,-0.04,-0.06,0.06
0.1530,0.04,-0.02,0.22,0.03,0.19,0.09,-0.08,-0.01,0.12,-0.05,-0.07,0.04
0.1540,0.04,0.01,0.23,0.05,0.19,0.05,-0.07,-0.02,0.17,-0.06,-0.07,0.02
0.1550,0.03,0.03,0.28,0.08,0.18,0.00,-0.05,-0.03,0.21,-0.05,-0.08,-0.01
0.1560,0.02,0.05,0.38,0.11,0.16,-0.05,-0.01,-0.05,0.24,-0.04,-0.07,-0.03
0.1570,0.02,0.05,0.48,0.12,0.12,-0.09,0.02,-0.07,0.24,-0.02,-0.07,-0.05
0.1580,0.03,0.05,0.57,0.12,0.08,-0.11,0.05,-0.07,0.22,-0.01,-0.06,-0.05
0.1590,0.07,0.04,0.64,0.11,0.04,-0.12,0.06,-0.06,0.16,0.01,-0.05,-0.05
0.1600,0.13,0.02,0.70,0.09,0.00,-0.12,0.06,-0.04,0.09,0.02,-0.04,-0.03
0.1610,0.18,0.01,0.76,0.07,-0.03,-0.12,0.05,-0.01,0.01,0.01,-0.03,-0.01
0.1620,0.22,0.00,0.83,0.06,-0.03,-0.10,0.04,0.04,-0.06,0.00,-0.02,0.01
0.1630,0.22,0.01,0.93,0.07,-0.02,-0.09,0.04,0.08,-0.10,-0.02,-0.01,0.03
0.1640,0.18,0.03,1.04,0.10,0.01,-0.07,0.05,0.12,-0.12,-0.04,0.01,0.04
0.1650,0.09,0.06,1.15,0.14,0.07,-0.05,0.07,0.14,-0.12,-0.06,0.02,0.04
0.1660,-0.03,0.09,1.23,0.19,0.13,-0.01,0.10,0.14,-0.10,-0.08,0.02,0.04
0.1670,-0.17,0.12,1.26,0.23,0.19,0.03,0.13,0.12,-0.08,-0.08,0.02,0.03
0.1680,-0.29,0.14,1.23,0.26,0.25,0.09,0.15,0.08,-0.07,-0.07,0.02,0.02
0.1690,-0.39,0.15,1.13,0.26,0.29,0.14,0.16,0.03,-0.06,-0.04,0.01,0.00
0.1700,-0.43,0.14,0.97,0.24,0.31,0.18,0.15,-0.03,-0.06,-0.01,-0.01,-0.01
0.1710,-0.41,0.12,0.76,0.19,0.31,0.20,0.12,-0.08,-0.07,0.03,-0.02,-0.02
0.1720,-0.34,0.09,0.54,0.13,0.28,0.19,0.08,-0.13,-0.07,0.07,-0.03,-0.02
0.1730,-0.22,0.05,0.34,0.06,0.24,0.16,0.03,-0.16,-0.07,0.10,-0.03,-0.02
0.1740,-0.08,0.02,0.18,-0.01,0.19,0.12,-0.01,-0.18,-0.05,0.12,-0.03,-0.01
0.1750,0.06,-0.01,0.08,-0.06,0.14,0.06,-0.05,-0.18,-0.01,0.12,-0.02,0.00
0.1760,0.18,-0.04,0.07,-0.09,0.10,0.00,-0.09,-0.16,0.03,0.10,-0.01,0.01
0.1770,0.25,-0.04,0.14,-0.09,0.08,-0.04,-0.11,-0.14,0.06,0.07,0.00,0.03
0.1780,0.27,-0.03,0.25,-0.06,0.08,-0.07,-0.13,-0.10,0.08,0.04,0.00,0.04
0.1790,0.23,-0.01,0.39,-0.02,0.10,-0.07,-0.15,-0.06,0.09,0.02,0.00,0.05
0.1800,0.15,0.02,0.50,0.03,0.13,-0.06,-0.17,-0.02,0.09,0.00,-0.01,0.06
0.1810,0.04,0.04,0.56,0.08,0.16,-0.03,-0.18,0.01,0.08,0.00,-0.02,0.06
0.1820,-0.07,0.05,0.55,0.11,0.19,0.01,-0.20,0.05,0.06,0.01,-0.03,0.05
0.1830,-0.16,0.03,0.46,0.11,0.20,0.05,-0.21,0.07,0.04,0.02,-0.04,0.04
0.1840,-0.21,-0.02,0.31,0.09,0.19,0.08,-0.22,0.08,0.01,0.03,-0.05,0.02
0.1850,-0.22,-0.09,0.14,0.06,0.17,0.11,-0.21,0.08,-0.02,0.03,-0.06,0.00
0.1860,-0.19,-0.16,-0.01,0.01,0.14,0.12,-0.20,0.07,-0.06,0.02,-0.06,-0.02
0.1870,-0.14,-0.22,-0.11,-0.03,0.11,0.14,-0.18,0.07,-0.10,-0.00,-0.07,-0.03
0.1880,-0.07,-0.24,-0.12,-0.07,0.09,0.14,-0.16,0.07,-0.15,-0.02,-0.07,-0.04
0.1890,-0.00,-0.22,-0.05,-0.08,0.10,0.15,-0.12,0.07,-0.19,-0.04,-0.08,-0.04
0.1900,0.05,-0.16,0.10,-0.07,0.13,0.15,-0.07,0.08,-0.21,-0.04,-0.08,-0.04
0.1910,0.08,-0.06,0.28,-0.04,0.17,0.15,-0.02,0.08,-0.21,-0.03,-0.08,-0.03
0.1920,0.08,0.05,0.47,0.00,0.22,0.14,0.03,0.07,-0.18,-0.01,-0.08,-0.02
0.1930,0.07,0.16,0.64,0.04,0.27,0.12,0.07,0.05,-0.13,0.02,-0.07,-0.01
0.1940,0.04,0.24,0.76,0.07,0.31,0.09,0.11,0.02,-0.06,0.05,-0.07,-0.01
0.1950,0.01,0.30,0.83,0.08,0.33,0.07,0.14,-0.02,0.01,0.07,-0.08,-0.01
0.1960,-0.02,0.31,0.84,0.09,0.34,0.05,0.15,-0.05,0.08,0.07,-0.08,-0.01
0.1970,-0.04,0.29,0.79,0.08,0.35,0.04,0.13,-0.08,0.14,0.07,-0.09,-0.03
0.1980,-0.04,0.25,0.69,0.08,0.34,0.05,0.10,-0.10,0.18,0.05,-0.09,-0.04
0.1990,-0.04,0.17,0.56,0.07,0.32,0.06,0.06,-0.10,0.18,0.02,-0.09,-0.06
0.2000,-0.03,0.09,0.40,0.06,0.29,0.07,0.00,-0.09,0.17,-0.01,-0.09,-0.08
0.2010,-0.01,-0.00,0.24,0.05,0.26,0.08,-0.04,-0.07,0.14,-0.04,-0.08,-0.09
0.2020,0.01,-0.09,0.12,0.04,0.22,0.08,-0.08,-0.04,0.10,-0.06,-0.07,-0.09
0.2030,0.03,-0.16,0.06,0.04,0.17,0.07,-0.09,-0.02,0.06,-0.07,-0.05,-0.08
0.2040,0.05,-0.20,0.07,0.04,0.12,0.05,-0.08,0.00,0.02,-0.06,-0.03,-0.06
0.2050,0.06,-0.21,0.16,0.04,0.08,0.03,-0.05,0.02,-0.02,-0.04,-0.01,-0.03
0.2060,0.07,-0.19,0.30,0.05,0.04,0.00,-0.02,0.03,-0.05,-0.01,0.00,-0.00
0.2070,0.08,-0.16,0.46,0.06,0.01,-0.02,0.02,0.05,-0.08,0.03,0.01,0.03
0.2080,0.09,-0.12,0.58,0.07,-0.02,-0.05,0.05,0.05,-0.10,0.06,0.02,0.05
0.2090,0.11,-0.09,0.64,0.07,-0.05,-0.07,0.06,0.06,-0.12,0.09,0.02,0.06
0.2100,0.12,-0.07,0.59,0.06,-0.08,-0.09,0.05,0.06,-0.12,0.10,0.02,0.06
0.2110,0.15,-0.06,0.44,0.03,-0.11,-0.11,0.03,0.05,-0.12,0.10,0.01,0.05
0.2120,0.18,-0.06,0.23,-0.02,-0.13,-0.13,0.01,0.03,-0.12,0.09,0.01,0.02
0.2130,0.21,-0.07,0.01,-0.06,-0.14,-0.15,-0.03,0.01,-0.11,0.07,-0.00,-0.00
0.2140,0.24,-0.07,-0.16,-0.10,-0.13,-0.15,-0.07,-0.02,-0.11,0.05,-0.01,-0.03
0.2150,0.27,-0.06,-0.23,-0.11,-0.10,-0.15,-0.10,-0.05,-0.12,0.04,-0.02,-0.05
0.2160,0.27,-0.05,-0.17,-0.09,-0.04,-0.14,-0.12,-0.08,-0.15,0.03,-0.02,-0.07
0.2170,0.26,-0.02,-0.01,-0.04,0.04,-0.11,-0.13,-0.09,-0.18,0.04,-0.03,-0.07
0.2180,0.24,0.00,0.21,0.03,0.13,-0.08,-0.13,-0.09,-0.21,0.06,-0.04,-0.07
0.2190,0.20,0.03,0.46,0.12,0.22,-0.04,-0.10,-0.07,-0.23,0.07,-0.05,-0.06
0.2200,0.18,0.04,0.67,0.20,0.29,0.01,-0.08,-0.05,-0.23,0.08,-0.05,-0.05
0.2210,0.16,0.05,0.80,0.25,0.33,0.05,-0.05,-0.03,-0.22,0.08,-0.05,-0.04
0.2220,0.15,0.04,0.85,0.28,0.34,0.09,-0.04,-0.01,-0.19,0.08,-0.04,-0.03
0.2230,0.15,0.02,0.78,0.26,0.31,0.12,-0.05,-0.00,-0.15,0.07,-0.03,-0.03
0.2240,0.15,-0.01,0.63,0.21,0.25,0.13,-0.06,-0.01,-0.11,0.06,-0.01,-0.02
0.2250,0.14,-0.04,0.42,0.15,0.18,0.13,-0.08,-0.03,-0.07,0.05,0.01,-0.02
0.2260,0.12,-0.06,0.20,0.08,0.10,0.12,-0.09,-0.06,-0.05,0.05,0.03,-0.02
0.2270,0.08,-0.08,-0.01,0.02,0.04,0.10,-0.07,-0.09,-0.04,0.04,0.04,-0.01
0.2280,0.01,-0.08,-0.16,-0.02,0.00,0.08,-0.04,-0.11,-0.04,0.04,0.04,-0.01
0.2290,-0.07,-0.07,-0.24,-0.05,-0.02,0.05,0.01,-0.11,-0.05,0.04,0.03,-0.00
0.2300,-0.16,-0.05,-0.26,-0.05,-0.03,0.02,0.06,-0.10,-0.07,0.03,0.01,-0.01
0.2310,-0.23,-0.03,-0.23,-0.05,-0.02,-0.01,0.10,-0.09,-0.11,0.03,-0.02,-0.01
0.2320,-0.26,-0.00,-0.17,-0.05,-0.02,-0.03,0.11,-0.07,-0.16,0.02,-0.05,-0.02
0.2330,-0.25,0.01,-0.10,-0.05,-0.01,-0.04,0.09,-0.05,-0.21,0.01,-0.08,-0.03
